측정소명,미세먼지,초미세먼지,오존,이산화질소 NO2 (ppm),일산화탄소 CO (ppm),아황산가스 SO2(ppm),연도,월,일,계절,pm10grade,이산화질소 NO2  (μg/m³),일산화탄소 CO  (μg/m³),아황산가스 SO2 (μg/m³),오존 (μg/m³),종합오염지수,위험도등급
0.41062332567100357,-0.6781190859773341,-0.5057180602705242,-0.2929074440734492,-0.5998232985563771,-1.0766305401343432,-0.7133140160609728,0.0,1.5663852454657232,1.7248359924267125,-0.4485079543070145,-1.0042764643807054,-0.5998232985563775,-1.076630540134344,-0.7133140160609719,-0.29290744407344865,-1.1166473112583648,0.5264136235605791
0.5490286945590629,-0.6247400112345312,-0.8261879822274291,-0.13985159747946438,-0.7659148892758353,0.44354914187042227,-0.7133140160609728,0.0,1.5663852454657232,1.7248359924267125,-0.4485079543070145,-1.0042764643807054,-0.7659148892758356,0.4435491418704219,-0.7133140160609719,-0.1398515974794637,0.03801201938144645,0.5264136235605791
0.6874340634471221,-0.6247400112345312,-0.34548309929207194,-0.44596329066743434,-0.8489606846355641,-0.569903979466088,-0.7133140160609728,0.0,1.5663852454657232,1.7248359924267125,-0.4485079543070145,-1.0042764643807054,-0.8489606846355644,-0.5699039794660886,-0.7133140160609719,-0.44596329066743384,-0.7279971403616863,0.5264136235605791
0.8258394323351814,-0.4646027870061225,-0.4256005797812981,-0.5224912139644269,-0.6828690939161062,-0.569903979466088,0.07710890990320741,0.0,1.5663852454657232,1.7248359924267125,-0.4485079543070145,-1.0042764643807054,-0.6828690939161067,-0.5699039794660886,0.07710890990320822,-0.5224912139644264,-0.706828116389004,0.5264136235605791
0.9642448012232407,-0.8382563102057429,-0.6659530212489767,-0.44596329066743434,-0.7659148892758353,-0.0631774187978328,-1.503736942025153,0.0,1.5663852454657232,1.7248359924267125,-0.4485079543070145,-1.0042764643807054,-0.7659148892758356,-0.06317741879783338,-1.5037369420251518,-0.44596329066743384,-0.4132376062097998,0.5264136235605791
1.1026501701113,-0.037570189063699244,-0.34548309929207194,-0.21637952077645695,-1.3472354567939384,-1.0766305401343432,-0.7133140160609728,0.0,1.5663852454657232,1.7248359924267125,-0.4485079543070145,0.8149920462350617,-1.3472354567939389,-1.076630540134344,-0.7133140160609719,-0.2163795207764563,-1.0371781835944762,0.5264136235605791
1.2410555389993594,-0.7314981607201371,-0.7460705017382029,-0.13985159747946438,-1.3472354567939384,-0.569903979466088,-0.7133140160609728,0.0,1.5663852454657232,1.7248359924267125,-0.4485079543070145,-1.0042764643807054,-1.3472354567939389,-0.5699039794660886,-0.7133140160609719,-0.1398515974794637,-0.8040229731115969,0.5264136235605791
1.3794609078874187,-0.5713609364917283,-0.2653656188028457,-0.3694353673704418,-0.9320064799952932,-0.569903979466088,-0.7133140160609728,0.0,1.5663852454657232,1.7248359924267125,-0.4485079543070145,-1.0042764643807054,-0.9320064799952935,-0.5699039794660886,-0.7133140160609719,-0.36943536737044125,-0.703602367081899,0.5264136235605791
1.5178662767754778,-0.6247400112345312,-0.34548309929207194,-0.21637952077645695,-1.0980980707147512,-0.569903979466088,-1.503736942025153,0.0,1.5663852454657232,1.7248359924267125,-0.4485079543070145,-1.0042764643807054,-1.0980980707147516,-0.5699039794660886,-1.5037369420251518,-0.2163795207764563,-0.7215082069514885,0.5264136235605791
1.6562716456635371,-0.78487723546294,-0.8261879822274291,-0.44596329066743434,-0.7659148892758353,-0.569903979466088,-0.7133140160609728,0.0,1.5663852454657232,1.7248359924267125,-0.4485079543070145,-1.0042764643807054,-0.7659148892758356,-0.5699039794660886,-0.7133140160609719,-0.44596329066743384,-0.8199334677233429,0.5264136235605791
-1.665457207649886,-0.14432833854930505,0.21533926413251137,-0.9816587537463818,0.3967262457603711,0.44354914187042227,-0.7133140160609728,0.0,1.5663852454657232,1.6104199512589126,-0.4485079543070145,0.8149920462350617,0.39672624576037097,0.4435491418704219,-0.7133140160609719,-0.9816587537463811,0.25198931324805457,0.5264136235605791
-1.5270518387618266,0.12256703516470947,0.5358091860894161,-0.9816587537463818,0.31368045040064196,0.44354914187042227,-0.7133140160609728,0.0,1.5663852454657232,1.6104199512589126,-0.4485079543070145,0.8149920462350617,0.3136804504006417,0.4435491418704219,-0.7133140160609719,-0.9816587537463811,0.3370178612745932,0.5264136235605791
-1.3886464698737673,-0.037570189063699244,0.21533926413251137,-0.7520749838554044,0.5628178364798292,0.44354914187042227,-0.7133140160609728,0.0,1.5663852454657232,1.6104199512589126,-0.4485079543070145,0.8149920462350617,0.5628178364798291,0.4435491418704219,-0.7133140160609719,-0.7520749838554037,0.3127707082280414,0.5264136235605791
-1.250241100985708,0.2293251846503153,0.21533926413251137,-0.8286029071523968,0.3967262457603711,0.44354914187042227,0.07710890990320741,0.0,1.5663852454657232,1.6104199512589126,-0.4485079543070145,0.8149920462350617,0.39672624576037097,0.4435491418704219,0.07710890990320822,-0.8286029071523963,0.3372996817198599,0.5264136235605791
-1.1118357320976486,0.015808885679103664,0.1352217836432852,-1.2112425236373594,0.47977204112010013,0.44354914187042227,-0.7133140160609728,0.0,1.5663852454657232,1.6104199512589126,-0.4485079543070145,0.8149920462350617,0.47977204112009986,0.4435491418704219,-0.7133140160609719,-1.2112425236373587,0.241791509767437,0.5264136235605791
-0.9734303632095894,-0.09094926380650215,-0.10513065782439336,-0.9051308304493894,-0.18459432175773197,1.457002263206933,-0.7133140160609728,0.0,1.5663852454657232,1.6104199512589126,-0.4485079543070145,0.8149920462350617,-0.1845943217577322,1.4570022632069324,-0.7133140160609719,-0.9051308304493888,0.9683013092081338,-1.5765754852459872
-0.8350249943215301,-0.25108648803491085,0.3755742251109637,-0.6755470605584117,-0.018502731038274083,-0.569903979466088,-0.7133140160609728,0.0,1.5663852454657232,1.6104199512589126,-0.4485079543070145,0.8149920462350617,-0.018502731038274323,-0.5699039794660886,-0.7133140160609719,-0.6755470605584113,-0.52427415532813,0.5264136235605791
-0.6966196254334708,-0.35784463752051665,0.45569170560018996,-1.1347146003403668,0.3967262457603711,-0.0631774187978328,-0.7133140160609728,0.0,1.5663852454657232,1.6104199512589126,-0.4485079543070145,0.8149920462350617,0.39672624576037097,-0.06317741879783338,-0.7133140160609719,-1.1347146003403663,-0.16230439921721376,0.5264136235605791
-0.5582142565454115,-0.30446556277771375,0.3755742251109637,-1.0581866770433743,0.47977204112010013,0.9502757025386774,0.07710890990320741,0.0,1.5663852454657232,1.6104199512589126,-0.4485079543070145,0.8149920462350617,0.47977204112009986,0.9502757025386771,0.07710890990320822,-1.0581866770433737,0.6467950359755666,-1.5765754852459872
-0.4198088876573522,-0.5179818617489254,-0.18524813831361955,-1.2877704469343518,0.3967262457603711,1.457002263206933,-0.7133140160609728,0.0,1.5663852454657232,1.6104199512589126,-0.4485079543070145,-1.0042764643807054,0.39672624576037097,1.4570022632069324,-0.7133140160609719,-1.2877704469343512,0.8817767819758915,-1.5765754852459872
-0.2814035187692929,-0.037570189063699244,0.1352217836432852,-1.1347146003403668,0.47977204112010013,0.9502757025386774,-0.7133140160609728,0.0,1.5663852454657232,1.6104199512589126,-0.4485079543070145,0.8149920462350617,0.47977204112009986,0.9502757025386771,-0.7133140160609719,-1.1347146003403663,0.6390064794593762,-1.5765754852459872
-0.14299814988123363,0.2293251846503153,0.5358091860894161,-1.0581866770433743,0.5628178364798292,-0.0631774187978328,-0.7133140160609728,0.0,1.5663852454657232,1.6104199512589126,-0.4485079543070145,0.8149920462350617,0.5628178364798291,-0.06317741879783338,-0.7133140160609719,-1.0581866770433737,-0.032063799757111364,0.5264136235605791
-0.004592780993174336,-0.30446556277771375,0.05510430315405901,-1.0581866770433743,0.6458636318395583,0.44354914187042227,-0.7133140160609728,0.0,1.5663852454657232,1.6104199512589126,-0.4485079543070145,0.8149920462350617,0.6458636318395581,0.4435491418704219,-0.7133140160609719,-1.0581866770433737,0.21123553412157264,0.5264136235605791
0.13381258789488495,-0.14432833854930505,-0.34548309929207194,-0.6755470605584117,-0.18459432175773197,0.9502757025386774,-1.503736942025153,0.0,1.5663852454657232,1.6104199512589126,-0.4485079543070145,0.8149920462350617,-0.1845943217577322,0.9502757025386771,-1.5037369420251518,-0.6755470605584113,0.553709531008773,-1.5765754852459872
0.27221795678294425,0.12256703516470947,0.3755742251109637,-0.5990191372614192,0.6458636318395583,-0.569903979466088,-0.7133140160609728,0.0,1.5663852454657232,1.6104199512589126,-0.4485079543070145,0.8149920462350617,0.6458636318395581,-0.5699039794660886,-0.7133140160609719,-0.5990191372614185,-0.40166389739740177,0.5264136235605791
0.41062332567100357,-0.14432833854930505,0.21533926413251137,-0.9816587537463818,0.47977204112010013,0.44354914187042227,0.07710890990320741,0.0,1.5663852454657232,1.6104199512589126,-0.4485079543070145,0.8149920462350617,0.47977204112009986,0.4435491418704219,0.07710890990320822,-0.9816587537463811,0.2630142138249315,0.5264136235605791
0.5490286945590629,-0.037570189063699244,0.1352217836432852,-0.9051308304493894,0.7289094271992869,1.457002263206933,-0.7133140160609728,0.0,1.5663852454657232,1.6104199512589126,-0.4485079543070145,0.8149920462350617,0.7289094271992866,1.4570022632069324,-0.7133140160609719,-0.9051308304493888,1.084696684687972,-1.5765754852459872
0.6874340634471221,-0.19770741329210795,0.05510430315405901,-1.2112425236373594,0.5628178364798292,0.44354914187042227,-0.7133140160609728,0.0,1.5663852454657232,1.6104199512589126,-0.4485079543070145,0.8149920462350617,0.5628178364798291,0.4435491418704219,-0.7133140160609719,-1.2112425236373587,0.2016635274191673,0.5264136235605791
0.8258394323351814,0.12256703516470947,0.45569170560018996,-1.0581866770433743,0.3967262457603711,0.44354914187042227,0.07710890990320741,0.0,1.5663852454657232,1.6104199512589126,-0.4485079543070145,0.8149920462350617,0.39672624576037097,0.4435491418704219,0.07710890990320822,-1.0581866770433737,0.3257831845768021,0.5264136235605791
0.9642448012232407,-0.25108648803491085,0.05510430315405901,-1.0581866770433743,0.47977204112010013,1.457002263206933,-0.7133140160609728,0.0,1.5663852454657232,1.6104199512589126,-0.4485079543070145,0.8149920462350617,0.47977204112009986,1.4570022632069324,-0.7133140160609719,-1.0581866770433737,0.9982286628081638,-1.5765754852459872
1.1026501701113,-0.25108648803491085,0.29545674462173754,-1.1347146003403668,0.1475888596811841,0.44354914187042227,-0.7133140160609728,0.0,1.5663852454657232,1.6104199512589126,-0.4485079543070145,0.8149920462350617,0.14758885968118385,0.4435491418704219,-0.7133140160609719,-1.1347146003403663,0.2069679673789565,0.5264136235605791
1.2410555389993594,-0.14432833854930505,-0.02501317733516718,-0.7520749838554044,-0.35068591247719016,0.44354914187042227,-0.7133140160609728,0.0,1.5663852454657232,1.6104199512589126,-0.4485079543070145,0.8149920462350617,-0.35068591247719033,0.4435491418704219,-0.7133140160609719,-0.7520749838554037,0.18774060857930505,0.5264136235605791
1.3794609078874187,0.06918796042190657,0.45569170560018996,-1.1347146003403668,0.47977204112010013,0.9502757025386774,-0.7133140160609728,0.0,1.5663852454657232,1.6104199512589126,-0.4485079543070145,0.8149920462350617,0.47977204112009986,0.9502757025386771,-0.7133140160609719,-1.1347146003403663,0.7046303831429999,-1.5765754852459872
1.5178662767754778,-0.14432833854930505,0.6159266665786423,-0.9816587537463818,0.23063465504091288,0.44354914187042227,-0.7133140160609728,0.0,1.5663852454657232,1.6104199512589126,-0.4485079543070145,0.8149920462350617,0.23063465504091277,0.4435491418704219,-0.7133140160609719,-0.9816587537463811,0.2994333261027814,0.5264136235605791
1.6562716456635371,-0.037570189063699244,-0.18524813831361955,-0.9816587537463818,0.3967262457603711,0.44354914187042227,-1.503736942025153,0.0,1.5663852454657232,1.6104199512589126,-0.4485079543070145,0.8149920462350617,0.39672624576037097,0.4435491418704219,-1.5037369420251518,-0.9816587537463811,0.2042903199904664,0.5264136235605791
-1.665457207649886,0.2827042593931182,0.5358091860894161,-1.5173542168253291,1.1441384039979323,0.9502757025386774,-0.7133140160609728,0.0,1.5663852454657232,1.4960039100911127,-0.4485079543070145,0.8149920462350617,1.1441384039979323,0.9502757025386771,-0.7133140160609719,-1.5173542168253287,0.7523993017742256,-1.5765754852459872
-1.5270518387618266,0.6563577825927386,0.9363965885355471,-1.2877704469343518,0.8119552225590159,0.44354914187042227,-0.7133140160609728,0.0,1.5663852454657232,1.4960039100911127,-0.4485079543070145,0.8149920462350617,0.8119552225590159,0.4435491418704219,-0.7133140160609719,-1.2877704469343512,0.482121487375687,-1.5765754852459872
-1.3886464698737673,0.4962205583643298,0.5358091860894161,-1.1347146003403668,1.061092608638203,0.44354914187042227,-0.7133140160609728,0.0,1.5663852454657232,1.4960039100911127,-0.4485079543070145,0.8149920462350617,1.061092608638203,0.4435491418704219,-0.7133140160609719,-1.1347146003403663,0.43561475705446717,-1.5765754852459872
-1.250241100985708,0.7631159320783444,0.29545674462173754,-1.4408262935283367,1.476321585436848,0.44354914187042227,0.07710890990320741,0.0,1.5663852454657232,1.4960039100911127,-0.4485079543070145,0.8149920462350617,1.4763215854368479,0.4435491418704219,0.07710890990320822,-1.440826293528336,0.4388616958687346,-1.5765754852459872
-1.1118357320976486,0.6029787078499357,0.5358091860894161,-1.4408262935283367,1.3102299947173899,0.44354914187042227,-0.7133140160609728,0.0,1.5663852454657232,1.4960039100911127,-0.4485079543070145,0.8149920462350617,1.3102299947173894,0.4435491418704219,-0.7133140160609719,-1.440826293528336,0.43169893613075583,-1.5765754852459872
-0.9734303632095894,0.3360833341359211,-0.02501317733516718,-1.2112425236373594,-0.018502731038274083,1.9637288238751882,-0.7133140160609728,0.0,1.5663852454657232,1.4960039100911127,-0.4485079543070145,0.8149920462350617,-0.018502731038274323,1.963728823875188,-0.7133140160609719,-1.2112425236373587,1.4174616493931134,-1.5765754852459872
-0.8350249943215301,0.5495996331071327,0.6960441470678684,-1.3642983702313443,1.061092608638203,-0.0631774187978328,0.07710890990320741,0.0,1.5663852454657232,1.4960039100911127,-0.4485079543070145,0.8149920462350617,1.061092608638203,-0.06317741879783338,0.07710890990320822,-1.3642983702313438,0.046760460572118454,0.5264136235605791
-0.6966196254334708,0.015808885679103664,0.6960441470678684,-1.4408262935283367,1.3102299947173899,0.44354914187042227,0.07710890990320741,0.0,1.5663852454657232,1.4960039100911127,-0.4485079543070145,0.8149920462350617,1.3102299947173894,0.4435491418704219,0.07710890990320822,-1.440826293528336,0.36541957035889183,0.5264136235605791
-0.5582142565454115,0.015808885679103664,0.6159266665786423,-1.2877704469343518,1.1441384039979323,1.9637288238751882,1.6579547618315678,0.0,1.5663852454657232,1.4960039100911127,-0.4485079543070145,0.8149920462350617,1.1441384039979323,1.963728823875188,1.6579547618315684,-1.2877704469343512,1.556760763165374,-1.5765754852459872
-0.4198088876573522,0.06918796042190657,-0.02501317733516718,-0.9816587537463818,0.1475888596811841,0.9502757025386774,-0.7133140160609728,0.0,1.5663852454657232,1.4960039100911127,-0.4485079543070145,0.8149920462350617,0.14758885968118385,0.9502757025386771,-0.7133140160609719,-0.9816587537463811,0.6264425143455638,-1.5765754852459872
-0.2814035187692929,0.389462408878724,0.21533926413251137,-1.3642983702313443,0.9780468132784741,0.9502757025386774,-0.7133140160609728,0.0,1.5663852454657232,1.4960039100911127,-0.4485079543070145,0.8149920462350617,0.9780468132784738,0.9502757025386771,-0.7133140160609719,-1.3642983702313438,0.728657165315057,-1.5765754852459872
-0.14299814988123363,0.6029787078499357,0.6960441470678684,-1.3642983702313443,1.2271841993576613,0.44354914187042227,-0.7133140160609728,0.0,1.5663852454657232,1.4960039100911127,-0.4485079543070145,0.8149920462350617,1.2271841993576615,0.4435491418704219,-0.7133140160609719,-1.3642983702313438,0.4595475990781025,-1.5765754852459872
-0.004592780993174336,0.2293251846503153,0.3755742251109637,-1.4408262935283367,1.3102299947173899,0.9502757025386774,-0.7133140160609728,0.0,1.5663852454657232,1.4960039100911127,-0.4485079543070145,0.8149920462350617,1.3102299947173894,0.9502757025386771,-0.7133140160609719,-1.440826293528336,0.7427573696981827,-1.5765754852459872
0.13381258789488495,0.1759461099075124,-0.4256005797812981,-0.3694353673704418,-0.4337317078369192,0.44354914187042227,-0.7133140160609728,0.0,1.5663852454657232,1.4960039100911127,-0.4485079543070145,0.8149920462350617,-0.4337317078369196,0.4435491418704219,-0.7133140160609719,-0.36943536737044125,0.22346117343768346,0.5264136235605791
0.27221795678294425,0.6563577825927386,0.5358091860894161,-0.9816587537463818,1.476321585436848,-0.0631774187978328,-0.7133140160609728,0.0,1.5663852454657232,1.4960039100911127,-0.4485079543070145,0.8149920462350617,1.4763215854368479,-0.06317741879783338,-0.7133140160609719,-0.9816587537463811,0.11867976683385255,0.5264136235605791
0.41062332567100357,0.2827042593931182,0.5358091860894161,-1.2877704469343518,0.9780468132784741,0.44354914187042227,0.07710890990320741,0.0,1.5663852454657232,1.4960039100911127,-0.4485079543070145,0.8149920462350617,0.9780468132784738,0.4435491418704219,0.07710890990320822,-1.2877704469343512,0.3787597777517731,0.5264136235605791
0.5490286945590629,0.3360833341359211,0.21533926413251137,-1.1347146003403668,0.9780468132784741,1.457002263206933,-0.7133140160609728,0.0,1.5663852454657232,1.4960039100911127,-0.4485079543070145,0.8149920462350617,0.9780468132784738,1.4570022632069324,-0.7133140160609719,-1.1347146003403663,1.146214061883418,-1.5765754852459872
0.6874340634471221,0.2827042593931182,0.29545674462173754,-1.4408262935283367,1.1441384039979323,0.9502757025386774,0.07710890990320741,0.0,1.5663852454657232,1.4960039100911127,-0.4485079543070145,0.8149920462350617,1.1441384039979323,0.9502757025386771,0.07710890990320822,-1.440826293528336,0.7308297961161635,-1.5765754852459872
0.8258394323351814,0.7631159320783444,0.6960441470678684,-1.5938821401223218,1.476321585436848,0.9502757025386774,0.8675318358673876,0.0,1.5663852454657232,1.4960039100911127,-0.4485079543070145,0.8149920462350617,1.4763215854368479,0.9502757025386771,0.8675318358673882,-1.5938821401223213,0.879166941010323,-1.5765754852459872
0.9642448012232407,0.3360833341359211,0.45569170560018996,-1.4408262935283367,1.2271841993576613,1.9637288238751882,-0.7133140160609728,0.0,1.5663852454657232,1.4960039100911127,-0.4485079543070145,0.8149920462350617,1.2271841993576615,1.963728823875188,-0.7133140160609719,-1.440826293528336,1.5569733645539083,-1.5765754852459872
1.1026501701113,0.12256703516470947,0.6159266665786423,-1.5938821401223218,0.6458636318395583,0.44354914187042227,-0.7133140160609728,0.0,1.5663852454657232,1.4960039100911127,-0.4485079543070145,0.8149920462350617,0.6458636318395581,0.4435491418704219,-0.7133140160609719,-1.5938821401223213,0.29373688026047784,0.5264136235605791
1.2410555389993594,0.12256703516470947,-0.18524813831361955,0.013204249114520745,-1.0150522753550222,-0.0631774187978328,-0.7133140160609728,0.0,1.5663852454657232,1.4960039100911127,-0.4485079543070145,0.8149920462350617,-1.0150522753550226,-0.06317741879783338,-0.7133140160609719,0.01320424911452123,-0.1392283195998673,0.5264136235605791
1.3794609078874187,0.389462408878724,0.6159266665786423,-1.2877704469343518,0.895001017918745,0.9502757025386774,0.07710890990320741,0.0,1.5663852454657232,1.4960039100911127,-0.4485079543070145,0.8149920462350617,0.8950010179187445,0.9502757025386771,0.07710890990320822,-1.2877704469343512,0.7972970421848724,-1.5765754852459872
1.5178662767754778,0.389462408878724,0.8562791080463209,-1.2877704469343518,0.6458636318395583,0.44354914187042227,0.07710890990320741,0.0,1.5663852454657232,1.4960039100911127,-0.4485079543070145,0.8149920462350617,0.6458636318395581,0.4435491418704219,0.07710890990320822,-1.2877704469343512,0.4183855687802809,-1.5765754852459872
1.6562716456635371,0.3360833341359211,-0.10513065782439336,-0.8286029071523968,0.064543064321455,-0.0631774187978328,-1.503736942025153,0.0,1.5663852454657232,1.4960039100911127,-0.4485079543070145,0.8149920462350617,0.06454306432145461,-0.06317741879783338,-1.5037369420251518,-0.8286029071523963,-0.12451291319211136,0.5264136235605791
-1.665457207649886,0.2293251846503153,0.3755742251109637,-1.5938821401223218,1.3932757900771189,0.44354914187042227,-0.7133140160609728,0.0,1.5663852454657232,1.3815878689233128,-0.4485079543070145,0.8149920462350617,1.3932757900771187,0.4435491418704219,-0.7133140160609719,-1.5938821401223213,0.3332362405629136,0.5264136235605791
-1.5270518387618266,0.6029787078499357,0.6960441470678684,-1.4408262935283367,1.3102299947173899,0.44354914187042227,-0.7133140160609728,0.0,1.5663852454657232,1.3815878689233128,-0.4485079543070145,0.8149920462350617,1.3102299947173894,0.4435491418704219,-0.7133140160609719,-1.440826293528336,0.4558761638036705,-1.5765754852459872
-1.3886464698737673,0.389462408878724,0.45569170560018996,-1.4408262935283367,1.642413176156306,0.9502757025386774,-0.7133140160609728,0.0,1.5663852454657232,1.3815878689233128,-0.4485079543070145,0.8149920462350617,1.6424131761563059,0.9502757025386771,-0.7133140160609719,-1.440826293528336,0.8067482686964492,-1.5765754852459872
-1.250241100985708,0.6029787078499357,0.05510430315405901,-1.4408262935283367,1.8915505622354936,0.9502757025386774,0.8675318358673876,0.0,1.5663852454657232,1.3815878689233128,-0.4485079543070145,0.8149920462350617,1.8915505622354936,0.9502757025386771,0.8675318358673882,-1.440826293528336,0.8093934255072895,-1.5765754852459872
-1.1118357320976486,0.015808885679103664,-0.10513065782439336,-1.7469379867163068,1.7254589715160353,0.9502757025386774,-0.7133140160609728,0.0,1.5663852454657232,1.3815878689233128,-0.4485079543070145,0.8149920462350617,1.7254589715160351,0.9502757025386771,-0.7133140160609719,-1.7469379867163062,0.6275005770698998,-1.5765754852459872
-0.9734303632095894,0.3360833341359211,-0.18524813831361955,-1.5938821401223218,0.7289094271992869,1.9637288238751882,-0.7133140160609728,0.0,1.5663852454657232,1.3815878689233128,-0.4485079543070145,0.8149920462350617,0.7289094271992866,1.963728823875188,-0.7133140160609719,-1.5938821401223213,1.4009253580031558,-1.5765754852459872
-0.8350249943215301,-0.14432833854930505,-0.02501317733516718,-1.4408262935283367,1.3102299947173899,-0.0631774187978328,0.07710890990320741,0.0,1.5663852454657232,1.3815878689233128,-0.4485079543070145,0.8149920462350617,1.3102299947173894,-0.06317741879783338,0.07710890990320822,-1.440826293528336,-0.1649608570985414,0.5264136235605791
-0.6966196254334708,-0.19770741329210795,0.1352217836432852,-1.2877704469343518,0.9780468132784741,0.44354914187042227,0.07710890990320741,0.0,1.5663852454657232,1.3815878689233128,-0.4485079543070145,0.8149920462350617,0.9780468132784738,0.4435491418704219,0.07710890990320822,-1.2877704469343512,0.24060419104940678,0.5264136235605791
